Date,Close,High,Low,Open,Volume,Return,Volatility,Momentum,Predicted_Return,Signal,Strategy_Return
2010-03-22,6.763537406921387,6.801154869962735,6.625106878674762,6.634737052072342,456419600,0.011248799227399,0.0125486700893274,6.484009583791097,-0.003819672,-1,0.011248799227399
2010-03-23,6.872173309326172,6.884812908822983,6.743974068044185,6.7903184626134605,602431200,0.0160619947623286,0.0124734481118576,6.524048373812721,-0.004060717,-1,-0.0160619947623286
2010-03-24,6.90256929397583,6.927547152525729,6.846594718962101,6.850507378399074,597780400,0.0044230526911199,0.0113172091990996,6.570349579765683,-0.00068309985,-1,-0.0044230526911199
2010-03-25,6.820714473724365,6.950719394674128,6.808676757825542,6.949214278393854,542284400,-0.0118586017416592,0.0117602926511075,6.607594035920643,0.012823561,1,0.0118586017416592
2010-03-26,6.948610782623291,6.980208570503623,6.877890431660791,6.889928143378381,640875200,0.018751160071518,0.0120916038795638,6.649008501143682,0.0076554297,1,0.018751160071518
2010-03-29,6.993450164794922,7.0379889003916665,6.970278772085276,7.011808079358884,540744400,0.0064529995382331,0.0119993463208738,6.688803627377465,0.009468321,1,0.0064529995382331
2010-03-30,7.097573280334473,7.146626555414514,7.049423235455928,7.120143588759241,527310000,0.0148886619745582,0.0116678522928404,6.727294740222749,-0.0017347642,-1,0.0148886619745582
2010-03-31,7.071996688842773,7.1204480998636654,7.055746573845187,7.086743294535618,430659600,-0.0036035684989073,0.0117668183885575,6.76476848693121,0.0050216424,1,0.0036035684989073
2010-04-01,7.101187705993652,7.184245545236783,7.004286491750364,7.144522685016904,603145200,0.0041276910093768,0.0117471381846333,6.802944501241048,0.012823561,1,0.0041276910093768
2010-04-05,7.177023887634277,7.177625773518043,7.065075524011753,7.071395727584272,684507600,0.010679365872362,0.0117949285596997,6.842754136948359,0.0050216424,1,0.010679365872362
2010-04-06,7.208620071411133,7.229685266675465,7.132182197041003,7.168294534341066,447017200,0.0044024074980848,0.0090283832084062,6.872260161808559,0.0042769248,1,0.0044024074980848
2010-04-07,7.240518569946289,7.28024221782921,7.182136467585722,7.208919976252761,628502000,0.0044250492076374,0.008987773899338,6.903098878406343,-0.002093903,-1,0.0044250492076374
2010-04-08,7.220960140228271,7.268808858544516,7.163481248589745,7.235705941335068,572989200,-0.0027012470901187,0.0085605960169712,6.927360080537342,0.0038845388,1,0.0027012470901187
2010-04-09,7.276330471038818,7.279340703143118,7.236306277120279,7.265497331957649,334182800,0.0076680011709353,0.0085479234024964,6.951649870191302,0.0038845388,1,0.0076680011709353
2010-04-12,7.291378974914551,7.314851718156063,7.27693371532847,7.288670086949226,333026400,0.002068144641812,0.0085528899492295,6.975710437411354,0.0038845388,1,0.002068144641812
2010-04-13,7.295588970184326,7.306724255908901,7.255865322986309,7.278436435451623,306210800,0.0005773935608421,0.0085687219489592,6.998395170484271,0.0012624455,1,0.0005773935608421
2010-04-14,7.393698215484619,7.397309530900143,7.344947064547012,7.38135995627457,404076400,0.0134477484547508,0.0080709505015542,7.029706932249523,0.01122759,1,0.0134477484547508
2010-04-15,7.490896701812744,7.494206670682066,7.388277220251656,7.39640227372039,376784800,0.0131461257269822,0.0082756860763142,7.064773060026623,-0.0044262866,-1,0.0131461257269822
2010-04-16,7.445155620574951,7.557705833778967,7.359388918766693,7.480364728039852,750545600,-0.0061062224001465,0.0085145230058484,7.098133950006394,0.0038845388,1,0.0061062224001465
2010-04-19,7.435226440429687,7.45990295520319,7.275729914157724,7.434022668802402,566924400,-0.0013336430628562,0.008604134893334,7.130262533823649,0.0012624455,1,-0.0013336430628562
2010-04-20,7.360593795776367,7.50082996818253,7.311541310081794,7.479463424784002,738326400,-0.0100377097121747,0.0085478672570519,7.162276426951091,0.0038845388,1,-0.0100377097121747
2010-04-21,7.800863265991211,7.831859982136367,7.695836205437468,7.788223664501901,982391200,0.0598143957444681,0.014752691881472,7.211672896430606,-0.012574639,-1,0.0598143957444681
2010-04-22,8.019041061401367,8.027467461786438,7.709979563470833,7.771371105547725,793424800,0.0279684168239851,0.0153388035946492,7.266285646529424,0.011645726,1,-0.0279684168239851
2010-04-23,8.150249481201172,8.190875566097228,8.034991166527515,8.064783307350293,796955600,0.0163621084859335,0.0154405329465212,7.32569898877825,-0.00021627462,-1,0.0163621084859335
2010-04-26,8.110224723815918,8.199301402640431,8.070801609611443,8.181847519754086,479068800,-0.0049108628487474,0.0150623294952337,7.38710423878261,-0.023487873,-1,0.0049108628487474
2010-04-27,7.885727405548096,8.060270279817415,7.839985689247099,8.043116935308067,709343600,-0.0276807765398385,0.0167751326953609,7.431728839874268,-0.00019670902,-1,0.0276807765398385
2010-04-28,7.872486114501953,7.944709998402514,7.716300368440147,7.92214048670062,758402400,-0.001679146433191,0.0168620088442444,7.473587694622221,0.023412215,1,0.001679146433191
2010-04-29,8.084342956542969,8.125269572207047,7.884822289941693,7.915216308874787,558840800,0.0269110467722202,0.0173825408675667,7.520576726822626,0.02479296,1,0.0269110467722202
2010-04-30,7.857136249542236,8.142422802046264,7.854428166036548,8.104504811452983,542463600,-0.0281045359186358,0.0188453771916392,7.557964324951172,0.019862529,1,-0.0281045359186358
2010-05-03,8.015429496765137,8.061473352782082,7.911004332788278,7.939894847492478,454342000,0.0201464302254046,0.0191222776945265,7.601499648321242,-0.023543302,-1,0.0201464302254046
2010-05-04,7.784614562988281,7.923346463369734,7.72653457716817,7.911309547829314,723819600,-0.0287963276166308,0.0205236292774403,7.630432537623814,-0.002058664,-1,0.0287963276166308
2010-05-05,7.703658103942871,7.768359598496529,7.485178459639341,7.614581448746657,883103200,-0.0103995462319117,0.020764604338894,7.654005777268183,-0.033991106,-1,0.0103995462319117
2010-05-06,7.410548686981201,7.771671275360823,5.996149002978809,7.6386577471224,1285860800,-0.0380480822236453,0.0226405356921282,7.66210244950794,0.036182094,1,0.0380480822236453
2010-05-07,7.097875118255615,7.420178088575527,6.777378608668771,7.334110841976601,1676018400,-0.0421930388602518,0.0245530548073001,7.656241257985433,0.07163175,1,-0.0421930388602518
2010-05-10,7.643472194671631,7.663334423631764,7.479161409384732,7.530922778240541,984306400,0.0768676635367604,0.0297930721017103,7.6737241972060435,0.015717933,1,0.0768676635367604
2010-05-11,7.71960973739624,7.821024661807859,7.538446165856317,7.578770899197833,848906800,0.0099611198661369,0.0298336294793691,7.6941161382766,0.015717933,1,0.0099611198661369
2010-05-12,7.887230396270752,7.9185276476788,7.785213587254537,7.801462893253,654379600,0.0217136182497028,0.030098258429395,7.72228953951881,0.015717933,1,0.0217136182497028
2010-05-13,7.774983882904053,7.974805165261444,7.715999872696161,7.921238127748902,599712400,-0.0142314231646855,0.030276048525682,7.740445999872117,-0.015126953,-1,-0.0142314231646855
2010-05-14,7.638358592987059,7.718407808605986,7.508354456031485,7.678684143739345,759362800,-0.0175724209817863,0.0304938577623233,7.747467994689941,-0.019116541,-1,0.0175724209817863
2010-05-17,7.650394439697266,7.709378438479263,7.454485051554623,7.664839697419984,762834800,0.0015757111378951,0.0304457981956763,7.757241271791004,-0.019116541,-1,-0.0015757111378951
2010-05-18,7.594418048858643,7.780697200815332,7.531220871745999,7.73345039205258,782678400,-0.0073167980134679,0.0305038425737953,7.764821824573335,-0.019116541,-1,0.0073167980134679
2010-05-19,7.473443984985352,7.611272603537879,7.368417737097622,7.50835255392336,1025726800,-0.0159293395616365,0.0306415184725727,7.770195643107097,-0.019116541,-1,0.0159293395616365
2010-05-20,7.15505313873291,7.338322890713206,7.108407404871072,7.279037558803012,1282915200,-0.042602961484974,0.0289433744732925,7.73944277990432,0.016222466,1,0.042602961484974
2010-05-21,7.292281150817871,7.357885088111906,6.962153658917422,7.006391054623354,1223891200,0.0191791744134079,0.0285228425867298,7.70483516511463,0.018373294,1,0.0191791744134079
2010-05-24,7.425894737243652,7.5504826551592625,7.410848399685268,7.441543764033439,754238800,0.0183226049109195,0.0285963846917473,7.670342082069034,-0.0050236844,-1,0.0183226049109195
2010-05-25,7.379549980163574,7.425893560371255,7.136995728461914,7.202900187263955,1048006400,-0.0062409660680539,0.0285998885949808,7.635548046657017,-0.0050236844,-1,0.0062409660680539
2010-05-26,7.346147537231445,7.587498880664425,7.335313594665235,7.525806801985404,850654000,-0.0045263522873231,0.02808710657276,7.609853767213368,0.032002963,1,0.0045263522873231
2010-05-27,7.624212265014648,7.640463178787095,7.496615711959011,7.541454990878496,666282400,0.0378517755563616,0.0294705640257505,7.598031202952067,0.013496311,1,0.0378517755563616
2010-05-28,7.7304463386535645,7.806282361042011,7.624215477639038,7.8059818198605875,815614800,0.0139337770180394,0.028985554987917,7.581178983052571,0.01592883,1,0.0139337770180394
2010-06-01,7.849315166473389,8.003093393928756,7.793040041614092,7.8150084746199955,876472800,0.0153767095213455,0.0285574620780336,7.580806550525484,0.00033480703,1,0.0153767095213455
2010-06-02,7.943207263946533,7.968786207087022,7.834267532718274,7.960961691069337,688548000,0.0119618202966527,0.0283285204426732,7.5773673965817405,-0.003420802,-1,0.0119618202966527
2010-06-03,7.918232440948486,7.991359590512393,7.836678082700315,7.980224296268296,650106800,-0.003144173652802,0.0275700414086577,7.583730152675083,-0.026030384,-1,0.003144173652802
2010-06-04,7.702756881713867,7.88151210563598,7.662732689713576,7.770467011172467,758304400,-0.0272125832174747,0.0281605660319797,7.583687237330845,-0.01670847,-1,0.0272125832174747
2010-06-07,7.55169153213501,7.79875972986994,7.539954352314363,7.772879433190238,886942000,-0.0196118548071382,0.0271731182967904,7.590408325195312,-0.006178959,-1,0.0196118548071382
2010-06-08,7.503238677978516,7.637757358183465,7.392494087988883,7.620904553721893,1000770400,-0.0064161590751304,0.0253755664842583,7.609711351848784,-0.02188794,-1,0.0064161590751304
2010-06-09,7.318766117095947,7.580581716547101,7.297400368580076,7.567640765211928,854630000,-0.0245857247516305,0.0195991618989706,7.594249157678513,0.02600987,1,0.0245857247516305
2010-06-10,7.538747310638428,7.5528904198560145,7.288669014170197,7.3681163230284925,776356000,0.030057142149771,0.0206677851265864,7.5856366611662365,0.0130118085,1,0.030057142149771
2010-06-11,7.629027843475342,7.639560440920881,7.44425296047905,7.470133240736243,545759200,0.0119755350745758,0.0202392613277666,7.573341301509312,0.01633742,1,0.0119755350745758
2010-06-14,7.652199745178223,7.798755299617568,7.644074689875547,7.702757341298081,602960400,0.0030373334818405,0.0200412045004425,7.567494437808082,0.02193483,1,0.0030373334818405
2010-06-15,7.815007209777832,7.819822296077729,7.68891494984971,7.693128150362119,585074000,0.0212759036644589,0.0201853760583065,7.575906276702881,0.027262997,1,0.0212759036644589
2010-06-16,8.042516708374023,8.057563052267502,7.843296493675896,7.857440410513597,783678000,0.0291118731549653,0.0210798432964089,7.594578765687489,0.015485976,1,0.0291118731549653
2010-06-17,8.181548118591309,8.21254483674863,8.110225853793313,8.143328770542665,872855200,0.0172870527048483,0.0211848746833753,7.622537340436663,0.00872639,1,0.0172870527048483
2010-06-18,8.247751235961914,8.275739322093672,8.16800339170237,8.192981245824896,784621600,0.0080917592136589,0.0207114387595535,7.65940911429269,-0.033991106,-1,0.0080917592136589
2010-06-21,8.130388259887695,8.396415353515389,8.087053286082952,8.356691694493193,776490400,-0.0142296939755519,0.0182342443777707,7.705853643871489,0.00991505,1,0.0142296939755519
2010-06-22,8.241130828857422,8.304929100640834,8.170411273885898,8.190272696767282,717262000,0.0136208217159923,0.0180770258732965,7.751036961873372,-0.007791437,-1,0.0136208217159923
2010-06-23,8.154463768005371,8.265509700585364,8.062076297148357,8.263102157137237,768457200,-0.010516403956187,0.0181889306369357,7.785730725242978,-0.0043345476,-1,0.010516403956187
2010-06-24,8.09517765045166,8.221570430144858,8.068092794586807,8.155363808283136,714277200,-0.0072703882487434,0.018221034339205,7.819808233351934,-0.008013762,-1,0.0072703882487434
2010-06-25,8.02596378326416,8.133398398453275,7.999180264749842,8.127078998825414,549942400,-0.0085500121400842,0.0183422730541742,7.852180435543969,0.005729755,1,0.0085500121400842
2010-06-28,8.074115753173828,8.117752085775363,7.960361711510389,8.032886964538891,584948000,0.0059995249430448,0.0166777182955633,7.873604411170596,-0.04233002,-1,0.0059995249430448
2010-06-29,7.709072113037109,7.95644136661466,7.652797038229955,7.948315512602809,1133344800,-0.0452115936030796,0.0194747792938253,7.872586590903146,-0.015021564,-1,0.0452115936030796
2010-06-30,7.569444179534912,7.763246600689521,7.523702462349822,7.725328595926939,739452000,-0.018112158176088,0.01952803324338,7.859259401048932,-0.015021564,-1,0.018112158176088
2010-07-01,7.477656841278076,7.667848706285046,7.3193649186622,7.652801563647738,1022896000,-0.0121260341023448,0.0194020397331898,7.837090333302815,0.007176513,1,0.0121260341023448
2010-07-02,7.431314468383789,7.551387873779951,7.318763430161895,7.538145582500732,693842800,-0.0061974457878928,0.0194170328682182,7.813903763180687,0.007176513,1,-0.0061974457878928
2010-07-06,7.482170581817627,7.60766012179175,7.407838910555691,7.553492021289863,615235600,0.0068434882752173,0.0186879059476111,7.803399653661819,0.032173835,1,0.0068434882752173
2010-07-07,7.784306526184082,7.787316756963914,7.515872852705911,7.538141006774236,654556000,0.0403807880430677,0.0202548810361835,7.814476558140346,-0.0014948082,-1,0.0403807880430677
2010-07-08,7.766857147216797,7.91160786649835,7.670557832015397,7.898968264966245,738144400,-0.0022416099505576,0.0201922377173743,7.827029818580264,0.0044753617,1,0.0022416099505576
2010-07-09,7.812899589538574,7.821325185444288,7.678681494111204,7.730743399875962,433322400,0.005928066069591,0.0192724991772085,7.850559983934675,-0.00732324,-1,0.005928066069591
2010-07-12,7.742782592773437,7.880009339223491,7.669655477894179,7.780098708350719,562878400,-0.0089745165622022,0.0184258167603106,7.860275949750628,-0.020448629,-1,0.0089745165622022
2010-07-13,7.577567100524902,7.715997591921445,7.415964412351802,7.713590852798619,1190924000,-0.0213379996492132,0.0189008380164153,7.857825438181559,-0.005023764,-1,0.0213379996492132
2010-07-14,7.605554580688477,7.69794203532957,7.493305699672367,7.50474233262953,812047600,0.0036934651705868,0.0189069150857171,7.855604239872524,-0.005023764,-1,-0.0036934651705868
2010-07-15,7.567035675048828,7.733152129737816,7.442147190250457,7.4701344767790685,824866000,-0.0050645755323948,0.0182797919759766,7.843796071552095,-0.0032955671,-1,0.0050645755323948
2010-07-16,7.520392894744873,7.672967365246902,7.475553597344363,7.6190997786961425,1039858400,-0.0061639434921328,0.0169074570881168,7.81893303280785,-0.014012311,-1,0.0061639434921328
2010-07-19,7.390385150909424,7.519788169105098,7.210426143321925,7.519788169105098,1024478000,-0.0172873606013718,0.0165061981875177,7.781258605775379,0.021285519,1,0.0172873606013718
2010-07-20,7.580272674560547,7.610667489399351,7.22276154015622,7.30973198274225,1074950800,0.0256938603027687,0.0175990603478548,7.749473912375314,0.008563624,1,0.0256938603027687
2010-07-21,7.650996208190918,7.979317239417509,7.643774383025993,7.977511582229839,1185671200,0.0093299458563964,0.0176560107742767,7.726645719437372,0.019069832,1,0.0093299458563964
2010-07-22,7.794845581054687,7.824337185381612,7.683197760063679,7.754520030963849,645318800,0.0188013912109599,0.0179301188569472,7.705394040970575,0.003086934,1,0.0188013912109599
2010-07-23,7.822531700134277,7.835773189693075,7.712388993198533,7.73676496991152,533388800,0.0035518495897957,0.0178781497379055,7.689587752024333,0.0007341618,1,0.0035518495897957
2010-07-26,7.802665710449219,7.827342213895781,7.755418901144132,7.824332786208944,420551600,-0.002539585705318,0.0178358529564917,7.675658612024216,0.016140351,1,-0.002539585705318
2010-07-27,7.947116374969482,7.96878345440957,7.833362399841349,7.850515738777228,584771600,0.0185129890066695,0.0182806812374655,7.671903973533993,-0.009853043,-1,0.0185129890066695
2010-07-28,7.85322380065918,8.00459522605137,7.831858065890758,7.934778099221597,519985200,-0.0118146721251031,0.0183862480890433,7.661385309128534,0.0075816386,1,0.0118146721251031
2010-07-29,7.767459869384766,7.904084743457048,7.706972350218268,7.845703422979775,643806800,-0.0109208566381636,0.0155880422197755,7.6641656784784224,-0.0038933784,-1,-0.0109208566381636
2010-07-30,7.741577625274658,7.815306614557274,7.670857260906201,7.700651004847806,448210000,-0.0033321374741981,0.0150306000382223,7.672362509227934,0.013062531,1,0.0033321374741981
2010-08-02,7.880008697509766,7.902277666449719,7.812900446025046,7.837576957940755,428055600,0.0178815067077746,0.0151286452521492,7.691522121429443,0.0037875937,1,0.0178815067077746
2010-08-03,7.882418155670166,7.922442361988071,7.8068834854177105,7.854732208307933,417653600,0.0003057684645908,0.0150054729106578,7.713003249395461,0.00963199,1,0.0003057684645908
2010-08-04,7.9140119552612305,7.95313290718447,7.83366224670069,7.909798756589548,420375200,0.0040081354436058,0.0149811077421645,7.733567124321347,6.648699e-05,1,0.0040081354436058
2010-08-05,7.875494480133057,7.920033218906279,7.840886453741603,7.876396906901524,289097200,-0.0048669973391394,0.0123206475623568,7.737909407842727,-0.010610353,-1,-0.0048669973391394
2010-08-06,7.827046871185303,7.869178083196596,7.753015704507464,7.817717237367166,444897600,-0.0061516910550784,0.0123954814927165,7.74077558517456,0.0014900925,1,0.0061516910550784
2010-08-09,7.876998424530029,7.889036138118594,7.811394492643728,7.868872566064906,303128000,0.0063819157041999,0.0124059186818434,7.743827910650344,-0.021728922,-1,0.0063819157041999
2010-08-10,7.806578636169434,7.83787668840846,7.750604077096783,7.819820119809021,451920000,-0.0089399266783269,0.0124046053453472,7.746865817478725,-0.021728922,-1,0.0089399266783269
2010-08-11,7.529115676879883,7.694631005456664,7.51768065386379,7.685904065895542,620054400,-0.0355421974492141,0.0139445190134993,7.744558606828962,0.0046469322,1,0.0355421974492141
2010-08-12,7.577268600463867,7.616690917555826,7.4066375811733245,7.423790925798971,534920400,0.0063955616636162,0.013994739372197,7.743211655389695,-0.0059165996,-1,0.0063955616636162
2010-08-13,7.49631404876709,7.579973737130128,7.496012704171707,7.57305245446337,354869200,-0.0106838698699187,0.0141476211143431,7.739843958900089,0.0044742255,1,0.0106838698699187
2010-08-16,7.452378273010254,7.523700522084271,7.421682102739527,7.450572615935505,318430000,-0.0058609838743431,0.0141415507852117,7.736605167388916,0.0044742255,1,-0.0058609838743431
2010-08-17,7.582686901092529,7.662736124561128,7.499326903135242,7.52580988470058,422640400,0.0174855090963652,0.0140932940870335,7.745762393588111,0.013674824,1,0.0174855090963652
2010-08-18,7.615784645080566,7.663934689402327,7.570945373345226,7.594418911700053,339696000,0.0043649097502982,0.0129728415979331,7.74745343980335,-0.012595237,-1,0.0043649097502982
2010-08-19,7.5197906494140625,7.628127703281263,7.483678298124996,7.608867354014561,426706000,-0.0126046100487506,0.0130921918943179,7.741205556052072,-7.235664e-05,-1,0.0126046100487506
2010-08-20,7.51256513595581,7.641365457913707,7.493304794079076,7.5050419667030575,384230000,-0.0009608663053426,0.0123037442108415,7.727763630094982,-0.010610353,-1,0.0009608663053426
2010-08-23,7.397006034851074,7.583586592459163,7.3804553827224,7.577267194112887,414041600,-0.0153821097073301,0.012591378399138,7.7075005031767345,-0.021420132,-1,0.0153821097073301
2010-08-24,7.220359325408935,7.312746001872886,7.181839429991955,7.302816089540192,602565600,-0.0238808388975034,0.0134214773753884,7.679771627698626,0.020555684,1,0.0238808388975034
2010-08-25,7.309432983398437,7.342536695301409,7.138200929730641,7.163479324325417,596867600,0.0123364577821003,0.0129728324686157,7.649405751909528,-0.010125676,-1,0.0123364577821003
2010-08-26,7.230891227722168,7.395503395305885,7.230891227722168,7.386475107350469,466505200,-0.0107452597013553,0.0129422500219869,7.619770867483957,-0.011973221,-1,0.0107452597013553
2010-08-27,7.271215915679932,7.301008860610665,7.088848538512824,7.275128575123431,548391200,0.0055767244573068,0.0129917790059418,7.596140203021822,0.0027543646,1,-0.0055767244573068
2010-08-30,7.297698497772217,7.395502935577888,7.242927691166689,7.245335234471805,383289200,0.003642111910771,0.0130733021691669,7.575003101712181,0.0027345838,1,0.003642111910771
2010-08-31,7.3157548904418945,7.35969175108063,7.232997600353369,7.278137429028834,420786800,0.0024742585179684,0.0122664210046369,7.548133872804188,0.0018859106,1,0.0024742585179684
2010-09-01,7.533329010009766,7.56733434223535,7.411449984244181,7.447260973333695,697037600,0.0297404878684677,0.0142409658225778,7.531510580153692,0.009158376,1,0.0297404878684677
2010-09-02,7.588702201843262,7.588702201843263,7.480365181893571,7.561316803096327,415427600,0.0073504279130673,0.0143305429352947,7.516019639514742,0.02278072,1,0.0073504279130673
2010-09-03,7.787322998046875,7.787623539214505,7.658823166406828,7.676578399291278,520788800,0.0261732231573625,0.0155573543748155,7.511820997510638,0.0073747076,1,0.0261732231573625
2010-09-07,7.758430004119873,7.810190564339198,7.711483725653544,7.723220094373708,342557600,-0.0037102601156069,0.0155214652948632,7.508553527650379,0.0073747076,1,-0.0037102601156069
2010-09-08,7.912209033966064,7.956446429933539,7.797250466210952,7.817714581119357,526551200,0.019820895434325,0.0160779883371439,7.5102302233378095,0.007437591,1,0.019820895434325
2010-09-09,7.916725635528564,8.020548149363641,7.912211892696099,7.976010196230913,438575200,0.0005708395143646,0.0159369772921331,7.515475318545387,0.0016895268,1,0.0005708395143646
2010-09-10,7.926954746246338,7.959757116522738,7.866466436157766,7.920334003259878,387542400,0.0012920885715512,0.0135931313260753,7.534420036134266,0.013173275,1,0.0012920885715512
2010-09-13,8.036191940307617,8.073508041276193,7.997672871809916,7.999477724896365,388780000,0.013780474035506,0.0137918668410193,7.556273528507778,0.022992626,1,0.013780474035506
2010-09-14,8.066889762878418,8.100293216129332,7.990451880933649,8.011216537207792,408150400,0.0038199464122836,0.0134364908397362,7.583443800608317,0.008784732,1,0.0038199464122836
2010-09-15,8.131891250610352,8.136707139790023,8.060268459571652,8.070199975402048,429368800,0.0080578128179031,0.0132897364071254,7.615801561446417,0.018438146,1,0.0080578128179031
2010-09-16,8.32298469543457,8.325994123625271,8.110223345658607,8.132493114269796,652103200,0.0234992622177376,0.0136491803429477,7.651053837367466,-0.0018188262,-1,0.0234992622177376
2010-09-17,8.286874771118164,8.364816967406007,8.236016630212518,8.356691107922718,634477200,-0.0043385787235934,0.0137860273523706,7.683010510035923,0.026725918,1,0.0043385787235934
2010-09-20,8.523408889770508,8.539960343598944,8.301317903130025,8.308239186415179,658677600,0.028543223493219,0.0142078777356237,7.730801854814802,-0.0028808294,-1,0.028543223493219
2010-09-21,8.539657592773438,8.647392697228966,8.5101660039266,8.5423664795855,668074400,0.0019063620217059,0.0141505037867402,7.779711019425165,0.013559546,1,-0.0019063620217059
