Date,Close,High,Low,Open,Volume,Return,Volatility,Momentum
2010-02-25,6.078907012939453,6.104787296426052,5.92512882100587,5.939874619986777,665126000,0.006678078703254098,0.018462815612576105,5.978207656315395
2010-02-26,6.157752513885498,6.174303971386686,6.078907484030895,6.090342912295723,507460800,0.012970341671326047,0.01857653915859834,5.973535969143822
2010-03-01,6.289259910583496,6.304607189244981,6.1827281721855885,6.1917560540675405,550093600,0.02135639527594746,0.016638339976884485,5.987436385381789
2010-03-02,6.285048007965088,6.344633085337924,6.251643753271007,6.317548630519751,566546400,-0.0006696976557322154,0.01412407180274893,6.011496952601841
2010-03-03,6.2994914054870605,6.3157423177666505,6.257661960679383,6.28775543909299,372052800,0.002298056833244244,0.013947066553759225,6.032419068472726
2010-03-04,6.341021537780762,6.347341337824556,6.278426628439884,6.297988316082593,366041200,0.006592616708315013,0.013954531243668387,6.053699516114735
2010-03-05,6.588993549346924,6.61156386308845,6.458989040418914,6.468318269506473,899620400,0.0391060036760178,0.01572925809097971,6.08195888428461
2010-03-08,6.592905521392822,6.623299544951842,6.567927665741896,6.620892403858564,429889600,0.0005937131394349038,0.012742072223765718,6.120693638211205
2010-03-09,6.711474895477295,6.771059980948153,6.557094807948825,6.569734007625535,920259200,0.017984388476330437,0.012752392872856967,6.160187993730817
2010-03-10,6.766244888305664,6.7855052333841055,6.716891861213809,6.735850861607487,596218000,0.008160649288173172,0.012389110567562317,6.204210621970041
2010-03-11,6.786107063293457,6.786107063293457,6.720503514606205,6.738259147181756,405700400,0.0029354797698974977,0.012392519741143462,6.2462127776373
2010-03-12,6.819209575653076,6.853214914769391,6.793629833356823,6.842380971390462,416323600,0.00487798262698691,0.01208616462330026,6.291324501945859
2010-03-15,6.736151218414307,6.7861057251506125,6.6281147386043004,6.782495214348367,493502800,-0.012180056400571182,0.012516622415107563,6.327393917810349
2010-03-16,6.754508018493652,6.770457588790943,6.696126708957758,6.746382962806636,446908000,0.002725116982107645,0.012515774775923956,6.36188691002982
2010-03-17,6.744576930999756,6.814694606763891,6.718997592087978,6.768049669941151,450956800,-0.001470290281202602,0.01240264050962123,6.391579219273159
2010-03-18,6.760526180267334,6.771058777827615,6.699135046559087,6.7439739223481565,342109600,0.0023647516264913016,0.012249595446381116,6.423249153863816
2010-03-19,6.688302040100098,6.77828194707869,6.657606269899051,6.764739920050717,559445600,-0.01068321285080509,0.012708461307751807,6.450935250236874
2010-03-22,6.763537406921387,6.801154869962735,6.625106878674762,6.634737052072342,456419600,0.011248799227399076,0.012548670089327453,6.484009583791097
2010-03-23,6.872173309326172,6.884812908822983,6.743974068044185,6.7903184626134605,602431200,0.016061994762328613,0.012473448111857617,6.524048373812721
2010-03-24,6.90256929397583,6.927547152525729,6.846594718962101,6.850507378399074,597780400,0.0044230526911199775,0.011317209199099652,6.570349579765683
2010-03-25,6.820714473724365,6.950719394674128,6.808676757825542,6.949214278393854,542284400,-0.011858601741659203,0.011760292651107526,6.607594035920643
2010-03-26,6.948610782623291,6.980208570503623,6.877890431660791,6.889928143378381,640875200,0.018751160071518003,0.012091603879563895,6.649008501143682
2010-03-29,6.993450164794922,7.0379889003916665,6.970278772085276,7.011808079358884,540744400,0.006452999538233195,0.011999346320873823,6.688803627377465
2010-03-30,7.097573280334473,7.146626555414514,7.049423235455928,7.120143588759241,527310000,0.014888661974558293,0.011667852292840447,6.727294740222749
2010-03-31,7.071996688842773,7.1204480998636654,7.055746573845187,7.086743294535618,430659600,-0.003603568498907306,0.011766818388557594,6.76476848693121
2010-04-01,7.101187705993652,7.184245545236783,7.004286491750364,7.144522685016904,603145200,0.0041276910093768215,0.011747138184633311,6.802944501241048
2010-04-05,7.177023887634277,7.177625773518043,7.065075524011753,7.071395727584272,684507600,0.010679365872362068,0.011794928559699753,6.842754136948359
2010-04-06,7.208620071411133,7.229685266675465,7.132182197041003,7.168294534341066,447017200,0.004402407498084848,0.009028383208406276,6.872260161808559
2010-04-07,7.240518569946289,7.28024221782921,7.182136467585722,7.208919976252761,628502000,0.0044250492076374215,0.008987773899338011,6.903098878406343
2010-04-08,7.220960140228271,7.268808858544516,7.163481248589745,7.235705941335068,572989200,-0.0027012470901187635,0.00856059601697126,6.927360080537342
2010-04-09,7.276330471038818,7.279340703143118,7.236306277120279,7.265497331957649,334182800,0.007668001170935357,0.008547923402496426,6.951649870191302
2010-04-12,7.291378974914551,7.314851718156063,7.27693371532847,7.288670086949226,333026400,0.002068144641812042,0.008552889949229567,6.975710437411354
2010-04-13,7.295588970184326,7.306724255908901,7.255865322986309,7.278436435451623,306210800,0.0005773935608421876,0.008568721948959294,6.998395170484271
2010-04-14,7.393698215484619,7.397309530900143,7.344947064547012,7.38135995627457,404076400,0.01344774845475083,0.008070950501554257,7.029706932249523
2010-04-15,7.490896701812744,7.494206670682066,7.388277220251656,7.39640227372039,376784800,0.01314612572698226,0.0082756860763142,7.0647730600266225
2010-04-16,7.445155620574951,7.557705833778967,7.359388918766693,7.480364728039852,750545600,-0.006106222400146577,0.008514523005848458,7.098133950006394
2010-04-19,7.435226440429687,7.45990295520319,7.275729914157724,7.434022668802402,566924400,-0.0013336430628562157,0.008604134893334031,7.130262533823649
2010-04-20,7.360593795776367,7.50082996818253,7.311541310081794,7.479463424784002,738326400,-0.01003770971217477,0.008547867257051953,7.162276426951091
2010-04-21,7.800863265991211,7.831859982136367,7.695836205437468,7.788223664501901,982391200,0.05981439574446812,0.014752691881472066,7.211672896430606
2010-04-22,8.019041061401367,8.027467461786438,7.709979563470833,7.771371105547725,793424800,0.0279684168239851,0.015338803594649297,7.2662856465294245
2010-04-23,8.150249481201172,8.190875566097228,8.034991166527515,8.064783307350293,796955600,0.016362108485933557,0.015440532946521238,7.32569898877825
2010-04-26,8.110224723815918,8.199301402640431,8.070801609611443,8.181847519754086,479068800,-0.0049108628487474215,0.01506232949523371,7.3871042387826105
2010-04-27,7.885727405548096,8.060270279817415,7.839985689247099,8.043116935308067,709343600,-0.02768077653983858,0.016775132695360937,7.431728839874268
2010-04-28,7.872486114501953,7.944709998402514,7.716300368440147,7.92214048670062,758402400,-0.0016791464331910033,0.01686200884424444,7.473587694622221
2010-04-29,8.084342956542969,8.125269572207047,7.884822289941693,7.915216308874787,558840800,0.026911046772220226,0.01738254086756672,7.520576726822626
2010-04-30,7.857136249542236,8.142422802046264,7.854428166036548,8.104504811452983,542463600,-0.02810453591863582,0.018845377191639222,7.557964324951172
2010-05-03,8.015429496765137,8.061473352782082,7.911004332788278,7.939894847492478,454342000,0.020146430225404632,0.01912227769452658,7.6014996483212425
2010-05-04,7.784614562988281,7.923346463369734,7.72653457716817,7.911309547829314,723819600,-0.028796327616630868,0.020523629277440364,7.630432537623814
2010-05-05,7.703658103942871,7.768359598496529,7.485178459639341,7.614581448746657,883103200,-0.01039954623191175,0.020764604338894044,7.654005777268183
2010-05-06,7.410548686981201,7.771671275360823,5.996149002978809,7.6386577471224,1285860800,-0.03804808222364531,0.022640535692128226,7.66210244950794
2010-05-07,7.097875118255615,7.420178088575527,6.777378608668771,7.334110841976601,1676018400,-0.04219303886025183,0.024553054807300113,7.656241257985433
2010-05-10,7.643472194671631,7.663334423631764,7.479161409384732,7.530922778240541,984306400,0.07686766353676044,0.029793072101710345,7.6737241972060435
2010-05-11,7.71960973739624,7.821024661807859,7.538446165856317,7.578770899197833,848906800,0.009961119866136903,0.029833629479369104,7.6941161382766
2010-05-12,7.887230396270752,7.9185276476788,7.785213587254537,7.801462893253,654379600,0.02171361824970286,0.030098258429395064,7.72228953951881
2010-05-13,7.774983882904053,7.974805165261444,7.715999872696161,7.921238127748902,599712400,-0.014231423164685508,0.030276048525682022,7.740445999872117
2010-05-14,7.638358592987059,7.718407808605986,7.508354456031485,7.678684143739345,759362800,-0.017572420981786352,0.030493857762323384,7.747467994689941
2010-05-17,7.650394439697266,7.709378438479263,7.454485051554623,7.664839697419984,762834800,0.0015757111378951194,0.030445798195676384,7.757241271791004
2010-05-18,7.594418048858643,7.780697200815332,7.531220871745999,7.73345039205258,782678400,-0.007316798013467962,0.030503842573795313,7.764821824573335
2010-05-19,7.473443984985352,7.611272603537879,7.368417737097622,7.50835255392336,1025726800,-0.015929339561636557,0.030641518472572765,7.770195643107097
2010-05-20,7.15505313873291,7.338322890713206,7.108407404871072,7.279037558803012,1282915200,-0.042602961484974,0.028943374473292555,7.73944277990432
2010-05-21,7.292281150817871,7.357885088111906,6.962153658917422,7.006391054623354,1223891200,0.019179174413407996,0.02852284258672986,7.70483516511463
2010-05-24,7.425894737243652,7.5504826551592625,7.410848399685268,7.441543764033439,754238800,0.018322604910919527,0.028596384691747374,7.670342082069034
2010-05-25,7.379549980163574,7.425893560371255,7.136995728461914,7.202900187263955,1048006400,-0.00624096606805391,0.02859988859498083,7.635548046657017
2010-05-26,7.346147537231445,7.587498880664425,7.335313594665235,7.525806801985404,850654000,-0.004526352287323121,0.028087106572760034,7.609853767213368
2010-05-27,7.624212265014648,7.640463178787095,7.496615711959011,7.541454990878496,666282400,0.037851775556361655,0.029470564025750587,7.598031202952067
2010-05-28,7.7304463386535645,7.806282361042011,7.624215477639038,7.8059818198605875,815614800,0.01393377701803944,0.028985554987917047,7.581178983052571
2010-06-01,7.849315166473389,8.003093393928756,7.793040041614092,7.8150084746199955,876472800,0.01537670952134551,0.028557462078033623,7.580806550525484
2010-06-02,7.943207263946533,7.968786207087022,7.834267532718274,7.960961691069337,688548000,0.011961820296652714,0.028328520442673245,7.5773673965817405
2010-06-03,7.918232440948486,7.991359590512393,7.836678082700315,7.980224296268296,650106800,-0.0031441736528020625,0.027570041408657767,7.583730152675083
2010-06-04,7.702756881713867,7.88151210563598,7.662732689713576,7.770467011172467,758304400,-0.027212583217474773,0.02816056603197975,7.583687237330845
2010-06-07,7.55169153213501,7.79875972986994,7.539954352314363,7.772879433190238,886942000,-0.01961185480713823,0.027173118296790463,7.5904083251953125
2010-06-08,7.503238677978516,7.637757358183465,7.392494087988883,7.620904553721893,1000770400,-0.00641615907513049,0.025375566484258347,7.609711351848784
2010-06-09,7.318766117095947,7.580581716547101,7.297400368580076,7.567640765211928,854630000,-0.024585724751630567,0.019599161898970673,7.594249157678513
2010-06-10,7.538747310638428,7.5528904198560145,7.288669014170197,7.3681163230284925,776356000,0.030057142149771066,0.020667785126586402,7.5856366611662365
2010-06-11,7.629027843475342,7.639560440920881,7.44425296047905,7.470133240736243,545759200,0.011975535074575827,0.020239261327766666,7.573341301509312
2010-06-14,7.652199745178223,7.798755299617568,7.644074689875547,7.702757341298081,602960400,0.003037333481840543,0.02004120450044252,7.567494437808082
2010-06-15,7.815007209777832,7.819822296077729,7.68891494984971,7.693128150362119,585074000,0.021275903664458973,0.02018537605830657,7.575906276702881
2010-06-16,8.042516708374023,8.057563052267502,7.843296493675896,7.857440410513597,783678000,0.02911187315496533,0.021079843296408916,7.594578765687489
2010-06-17,8.181548118591309,8.21254483674863,8.110225853793313,8.143328770542665,872855200,0.017287052704848316,0.021184874683375394,7.622537340436663
2010-06-18,8.247751235961914,8.275739322093672,8.16800339170237,8.192981245824896,784621600,0.0080917592136589,0.020711438759553537,7.65940911429269
2010-06-21,8.130388259887695,8.396415353515389,8.087053286082952,8.356691694493193,776490400,-0.01422969397555196,0.018234244377770784,7.705853643871489
2010-06-22,8.241130828857422,8.304929100640834,8.170411273885898,8.190272696767282,717262000,0.013620821715992326,0.018077025873296522,7.751036961873372
2010-06-23,8.154463768005371,8.265509700585364,8.062076297148357,8.263102157137237,768457200,-0.010516403956187026,0.018188930636935708,7.785730725242978
2010-06-24,8.09517765045166,8.221570430144858,8.068092794586807,8.155363808283136,714277200,-0.007270388248743487,0.018221034339205053,7.819808233351934
2010-06-25,8.02596378326416,8.133398398453275,7.999180264749842,8.127078998825414,549942400,-0.008550012140084218,0.018342273054174293,7.852180435543969
2010-06-28,8.074115753173828,8.117752085775363,7.960361711510389,8.032886964538891,584948000,0.005999524943044898,0.016677718295563356,7.8736044111705965
2010-06-29,7.709072113037109,7.95644136661466,7.652797038229955,7.948315512602809,1133344800,-0.04521159360307969,0.019474779293825375,7.872586590903146
2010-06-30,7.569444179534912,7.763246600689521,7.523702462349822,7.725328595926939,739452000,-0.018112158176088022,0.01952803324338006,7.8592594010489325
2010-07-01,7.477656841278076,7.667848706285046,7.3193649186622,7.652801563647738,1022896000,-0.012126034102344807,0.01940203973318989,7.8370903333028155
2010-07-02,7.431314468383789,7.551387873779951,7.318763430161895,7.538145582500732,693842800,-0.00619744578789283,0.01941703286821821,7.813903763180687
2010-07-06,7.482170581817627,7.60766012179175,7.407838910555691,7.553492021289863,615235600,0.006843488275217302,0.018687905947611154,7.803399653661819
2010-07-07,7.784306526184082,7.787316756963914,7.515872852705911,7.538141006774236,654556000,0.04038078804306777,0.02025488103618354,7.814476558140346
2010-07-08,7.766857147216797,7.91160786649835,7.670557832015397,7.898968264966245,738144400,-0.002241609950557666,0.020192237717374363,7.8270298185802645
2010-07-09,7.812899589538574,7.821325185444288,7.678681494111204,7.730743399875962,433322400,0.005928066069591065,0.019272499177208566,7.850559983934675
2010-07-12,7.742782592773437,7.880009339223491,7.669655477894179,7.780098708350719,562878400,-0.008974516562202273,0.018425816760310656,7.860275949750628
2010-07-13,7.577567100524902,7.715997591921445,7.415964412351802,7.713590852798619,1190924000,-0.021337999649213235,0.018900838016415317,7.8578254381815595
2010-07-14,7.605554580688477,7.69794203532957,7.493305699672367,7.50474233262953,812047600,0.003693465170586885,0.018906915085717103,7.855604239872524
2010-07-15,7.567035675048828,7.733152129737816,7.442147190250457,7.4701344767790685,824866000,-0.0050645755323948105,0.018279791975976685,7.843796071552095
2010-07-16,7.520392894744873,7.672967365246902,7.475553597344363,7.6190997786961425,1039858400,-0.006163943492132895,0.01690745708811681,7.81893303280785
2010-07-19,7.390385150909424,7.519788169105098,7.210426143321925,7.519788169105098,1024478000,-0.017287360601371815,0.016506198187517706,7.781258605775379
2010-07-20,7.580272674560547,7.610667489399351,7.22276154015622,7.30973198274225,1074950800,0.025693860302768767,0.017599060347854852,7.749473912375314
2010-07-21,7.650996208190918,7.979317239417509,7.643774383025993,7.977511582229839,1185671200,0.00932994585639646,0.017656010774276743,7.726645719437372
2010-07-22,7.794845581054687,7.824337185381612,7.683197760063679,7.754520030963849,645318800,0.018801391210959917,0.017930118856947286,7.7053940409705755
2010-07-23,7.822531700134277,7.835773189693075,7.712388993198533,7.73676496991152,533388800,0.003551849589795708,0.017878149737905535,7.689587752024333
2010-07-26,7.802665710449219,7.827342213895781,7.755418901144132,7.824332786208944,420551600,-0.0025395857053180926,0.017835852956491788,7.6756586120242165
2010-07-27,7.947116374969482,7.96878345440957,7.833362399841349,7.850515738777228,584771600,0.018512989006669534,0.018280681237465537,7.671903973533993
2010-07-28,7.85322380065918,8.00459522605137,7.831858065890758,7.934778099221597,519985200,-0.01181467212510312,0.018386248089043333,7.661385309128534
2010-07-29,7.767459869384766,7.904084743457048,7.706972350218268,7.845703422979775,643806800,-0.010920856638163667,0.015588042219775554,7.6641656784784224
2010-07-30,7.741577625274658,7.815306614557274,7.670857260906201,7.700651004847806,448210000,-0.003332137474198138,0.015030600038222377,7.672362509227934
2010-08-02,7.880008697509766,7.902277666449719,7.812900446025046,7.837576957940755,428055600,0.017881506707774664,0.015128645252149204,7.691522121429443
2010-08-03,7.882418155670166,7.922442361988071,7.8068834854177105,7.854732208307933,417653600,0.00030576846459084983,0.015005472910657817,7.713003249395461
2010-08-04,7.9140119552612305,7.95313290718447,7.83366224670069,7.909798756589548,420375200,0.004008135443605898,0.014981107742164535,7.733567124321347
2010-08-05,7.875494480133057,7.920033218906279,7.840886453741603,7.876396906901524,289097200,-0.004866997339139423,0.012320647562356837,7.737909407842727
2010-08-06,7.827046871185303,7.869178083196596,7.753015704507464,7.817717237367166,444897600,-0.006151691055078401,0.012395481492716576,7.7407755851745605
2010-08-09,7.876998424530029,7.889036138118594,7.811394492643728,7.868872566064906,303128000,0.006381915704199992,0.012405918681843474,7.743827910650344
2010-08-10,7.806578636169434,7.83787668840846,7.750604077096783,7.819820119809021,451920000,-0.008939926678326993,0.012404605345347286,7.746865817478725
2010-08-11,7.529115676879883,7.694631005456664,7.51768065386379,7.685904065895542,620054400,-0.03554219744921416,0.013944519013499329,7.744558606828962
2010-08-12,7.577268600463867,7.616690917555826,7.4066375811733245,7.423790925798971,534920400,0.006395561663616212,0.013994739372197092,7.743211655389695
2010-08-13,7.49631404876709,7.579973737130128,7.496012704171707,7.57305245446337,354869200,-0.01068386986991876,0.014147621114343199,7.739843958900089
2010-08-16,7.452378273010254,7.523700522084271,7.421682102739527,7.450572615935505,318430000,-0.005860983874343195,0.014141550785211754,7.736605167388916
2010-08-17,7.582686901092529,7.662736124561128,7.499326903135242,7.52580988470058,422640400,0.01748550909636526,0.014093294087033541,7.7457623935881115
2010-08-18,7.615784645080566,7.663934689402327,7.570945373345226,7.594418911700053,339696000,0.00436490975029824,0.012972841597933108,7.74745343980335
2010-08-19,7.5197906494140625,7.628127703281263,7.483678298124996,7.608867354014561,426706000,-0.012604610048750686,0.013092191894317946,7.741205556052072
2010-08-20,7.51256513595581,7.641365457913707,7.493304794079076,7.5050419667030575,384230000,-0.0009608663053426447,0.012303744210841577,7.727763630094982
2010-08-23,7.397006034851074,7.583586592459163,7.3804553827224,7.577267194112887,414041600,-0.015382109707330116,0.012591378399138094,7.7075005031767345
2010-08-24,7.220359325408935,7.312746001872886,7.181839429991955,7.302816089540192,602565600,-0.023880838897503476,0.013421477375388492,7.679771627698626
2010-08-25,7.309432983398437,7.342536695301409,7.138200929730641,7.163479324325417,596867600,0.012336457782100352,0.012972832468615778,7.649405751909528
2010-08-26,7.230891227722168,7.395503395305885,7.230891227722168,7.386475107350469,466505200,-0.010745259701355314,0.012942250021986922,7.619770867483957
2010-08-27,7.271215915679932,7.301008860610665,7.088848538512824,7.275128575123431,548391200,0.005576724457306836,0.012991779005941867,7.596140203021822
2010-08-30,7.297698497772217,7.395502935577888,7.242927691166689,7.245335234471805,383289200,0.0036421119107710176,0.01307330216916693,7.5750031017121815
2010-08-31,7.3157548904418945,7.35969175108063,7.232997600353369,7.278137429028834,420786800,0.002474258517968453,0.012266421004636988,7.548133872804188
2010-09-01,7.533329010009766,7.56733434223535,7.411449984244181,7.447260973333695,697037600,0.029740487868467724,0.014240965822577832,7.531510580153692
2010-09-02,7.588702201843262,7.588702201843263,7.480365181893571,7.561316803096327,415427600,0.007350427913067392,0.01433054293529475,7.516019639514742
2010-09-03,7.787322998046875,7.787623539214505,7.658823166406828,7.676578399291278,520788800,0.02617322315736259,0.015557354374815596,7.511820997510638
2010-09-07,7.758430004119873,7.810190564339198,7.711483725653544,7.723220094373708,342557600,-0.0037102601156069337,0.01552146529486329,7.508553527650379
2010-09-08,7.912209033966064,7.956446429933539,7.797250466210952,7.817714581119357,526551200,0.01982089543432508,0.01607798833714397,7.5102302233378095
2010-09-09,7.916725635528564,8.020548149363641,7.912211892696099,7.976010196230913,438575200,0.0005708395143646516,0.015936977292133187,7.515475318545387
2010-09-10,7.926954746246338,7.959757116522738,7.866466436157766,7.920334003259878,387542400,0.0012920885715512753,0.013593131326075304,7.534420036134266
2010-09-13,8.036191940307617,8.073508041276193,7.997672871809916,7.999477724896365,388780000,0.013780474035506085,0.013791866841019327,7.556273528507778
2010-09-14,8.066889762878418,8.100293216129332,7.990451880933649,8.011216537207792,408150400,0.00381994641228367,0.013436490839736226,7.583443800608317
2010-09-15,8.131891250610352,8.136707139790023,8.060268459571652,8.070199975402048,429368800,0.008057812817903187,0.013289736407125446,7.615801561446417
2010-09-16,8.32298469543457,8.325994123625271,8.110223345658607,8.132493114269796,652103200,0.023499262217737682,0.013649180342947752,7.651053837367466
2010-09-17,8.286874771118164,8.364816967406007,8.236016630212518,8.356691107922718,634477200,-0.004338578723593445,0.013786027352370615,7.683010510035923
2010-09-20,8.523408889770508,8.539960343598944,8.301317903130025,8.308239186415179,658677600,0.028543223493219028,0.014207877735623733,7.730801854814802
2010-09-21,8.539657592773438,8.647392697228966,8.5101660039266,8.5423664795855,668074400,0.0019063620217059096,0.014150503786740208,7.779711019425165
2010-09-22,8.65943431854248,8.66635560381319,8.498734015842913,8.507762303317246,585289600,0.014025940088089994,0.013338090373891722,7.839826651981899
2010-09-23,8.6946382522583,8.810197852297895,8.606765383971872,8.616696092481934,786116800,0.00406538492248143,0.011272666284684048,7.910030410403297
2010-09-24,8.796960830688477,8.833374518462419,8.743695948303166,8.790340890716685,649488000,0.01176846873457893,0.011264805197068318,7.980865069798061
2010-09-27,8.76205062866211,8.86948440748654,8.757536887960226,8.846914900391457,482834800,-0.003968438952755338,0.010759003678204142,8.053777422223773
2010-09-28,8.632652282714844,8.780411663606058,8.275742762740354,8.780411663606058,1035042400,-0.014768043627137017,0.011955078295987746,8.118607725415911
2010-09-29,8.647994995117188,8.721423429748125,8.606767037680441,8.643781795997397,469644000,0.0017772883581868015,0.011998049376252401,8.182907558622814
2010-09-30,8.539056777954102,8.727141601569478,8.46382268779084,8.697048126221285,673391600,-0.012596933419202316,0.012781858401204277,8.24116002945673
2010-10-01,8.502043724060059,8.624223318221764,8.46683380911633,8.611283176256753,448142800,-0.004334559993745657,0.011948650670781075,8.287289301554361
2010-10-04,8.385278701782227,8.51347631322896,8.359096277089014,8.47435535744541,435302000,-0.013733759325113448,0.012679269325758732,8.32522151583717
2010-10-05,8.695245742797852,8.710592625453046,8.480978414056715,8.486396189889856,501967200,0.036965621780674196,0.013759849518637991,8.368455932253884
2010-10-06,8.702767372131348,8.78702977055111,8.58449963397662,8.714805087215824,670868800,0.0008650278043869086,0.013644886362590094,8.413424378349667
2010-10-07,8.703672409057617,8.741590415858052,8.634156598980788,8.73737721470401,408399600,0.000103994153534126,0.013289142590375377,8.451113110496884
2010-10-08,8.849628448486328,8.862568596501852,8.727148255970514,8.778607503220723,658403200,0.016769477591644932,0.01350983183360354,8.495537053971063
2010-10-11,8.888446807861328,8.945023278541179,8.865576750968373,8.869789952243487,427753200,0.004386439453470947,0.013479573531839878,8.541322390238443
2010-10-12,8.98414134979248,9.01303186089655,8.802074557407446,8.889948254844366,558544000,0.0107661714132683,0.013403406049873383,8.586462838309151
2010-10-13,9.032292366027832,9.087062358694316,9.022060308915249,9.034098023165347,630092400,0.005359556841396218,0.01339849181030774,8.632434390840077
2010-10-14,9.097597122192385,9.102411405027295,9.04011742983742,9.078938662311916,435296400,0.00723014197482974,0.013391751274002661,8.678420384724935
2010-10-15,9.47165870666504,9.479483221106968,9.175838702666388,9.25197523807924,922194000,0.04111652554499057,0.01503095275401197,8.733119147164482
2010-10-18,9.569767951965332,9.599860642049126,9.458120118111136,9.583911869882574,1093010800,0.010358190506933429,0.014852847765627876,8.794209298633394
2010-10-19,9.313664436340332,9.442464727552254,9.028678463640528,9.130394709139228,1232784000,-0.026761726816208142,0.015716490087785976,8.831840515136719
2010-10-20,9.344963073730469,9.456911390094946,9.234821217840665,9.298920028438026,721624400,0.003360507306663818,0.015708397465430825,8.870188395182291
2010-10-21,9.31457233428955,9.47166052101683,9.232717467004177,9.400037713038603,551460000,-0.0032520983979432705,0.01563224196351938,8.9013854435512
2010-10-22,9.252877235412598,9.3302175319716,9.21766813049455,9.30102647992885,372778000,-0.006623503115632756,0.01578935978647578,8.927968252272834
2010-10-25,9.294105529785156,9.377163341165064,9.28206781643198,9.301629502423728,392462000,0.004455726940239657,0.015668455186534317,8.951641809372674
2010-10-26,9.270334243774414,9.32119238824408,9.198108751717518,9.23482378533591,392929600,-0.002557673348399292,0.015641268851970577,8.975845791044689
2010-10-27,9.263714790344238,9.32600797004827,9.196605720007376,9.258297817416503,399002800,-0.0007140469001558625,0.015144598245868484,9.00589638664609
2010-10-28,9.185769081115724,9.268826890299929,9.055163109029117,9.267321774377734,551051200,-0.00841408775988639,0.015363374918977712,9.031504676455544
2010-10-29,9.057570457458496,9.2050292377153,9.054259684358303,9.15537487348378,430511200,-0.01395622103333527,0.015435016033801428,9.05619580405099
2010-11-01,9.153873443603516,9.19660654137514,9.094288343248705,9.09489022918332,423889200,0.010632319847506011,0.015428673394693943,9.08723531450544
2010-11-02,9.3097562789917,9.334734139182384,9.238736161699528,9.238736161699528,433930000,0.017029166543383933,0.015155001262106334,9.131258056277321
2010-11-03,9.413273811340332,9.415681353328116,9.284774070291364,9.370239400101395,508348400,0.011119252668539747,0.013383817955582408,9.165449869065057
2010-11-04,9.577887535095217,9.63536640461626,9.480383674897734,9.493023272519595,642488000,0.017487404175640986,0.013685344757358645,9.207122257777623
2010-11-05,9.543581008911133,9.617009452399948,9.532145984934967,9.569462092340526,361253200,-0.0035818468381861868,0.013770093709685566,9.247117905389695
2010-11-08,9.588418006896973,9.623025215910836,9.53244346198754,9.54568494227664,281758400,0.0046981314397576135,0.013480608473975662,9.282298360552106
2010-11-09,9.511985778808594,9.669074764332317,9.464438405943907,9.6615507897488,383544000,-0.007971307470471256,0.013726317461768693,9.311990692501976
2010-11-10,9.570666313171388,9.59293528009414,9.435846329498936,9.528835659549712,384227200,0.00616911502259887,0.013638049720196504,9.339920452662877
2010-11-11,9.529138565063477,9.581802361694216,9.456913080179223,9.479483393533222,361284000,-0.004339065510074347,0.013721807553234067,9.363579795474099
2010-11-12,9.269729614257812,9.524622169054712,9.137318784555298,9.509575830864147,795846800,-0.02722270738687027,0.015132903767204041,9.371776580810547
2010-11-15,9.23993682861328,9.345264402876971,9.21676463370157,9.28266990466457,403606000,-0.003213986479034814,0.012031359533539138,9.360742205665225
2010-11-16,9.075928688049316,9.256790941141572,9.007615858937475,9.200215286268143,657650000,-0.017749920113747875,0.012253261828480593,9.337226050240654
